Mixture,Mac_CD163,Neu_CD16b,Mac_IL1B,Mono_CCNL1,Mono_IFI30,pDC_LILRA4,Mono_JUN,Neu_CD66b,cDC_CD1C,Mac_CD74_CD49d,Mac_LY6E,Mono_PLBD1,Mono_VCAN,Mono_S100A10,Mono_CYP11B1,Mono_APOC1,Mono_MPO,pDC_JCHAIN,Mac_CD74_MT1X,Mac_TLR4,CD8T_FGFBP2,CD8T_MKI67,CD4T_MAL,CD4T_LTB,CD8T_CD160,CD8T_CD226,gdT_TRGC1_TRDC,CD8T_LEF1,CD8T_LYAR,CD4T_FOXP3,CD8T_IFIT3,CD4T_SF1,CD8T_TYMS,CD8T_CCL5,MAIT_SLC4A10,CD8T_CXCR4,CD4T_ANXA1,CD8T_HAVCR2,CD4T_CD52,CD8T_CD16,NK_NKTR,NK_CD56,NK_ITGB1,NK_GZMH,NK_PRF1,NK_CCL3,NK_IKZF2,NK_CD16,NK_PDCD4,NK_MT1X,NK_IFNG,NK_ADGRG1,NK_CREM,NK_IFI6,NK_HLADRA,B_IgM_IgD_TCL1A,B_IgM_IgD_FOXP1,B_CD24_TXNIP,B_IgM_IgD_CD69,Plasma_IgA_IgG_SDC1,B_CD11c_HLADR,B_CD11b_ANXA2,B_IgM_IgD_FCRL1,B_IgM_IgD_CD24_CD1c,Plasma_IgM_IgA_CD27,B_CD24_IER2,Plasma_IgA_IgG_MKI67,Plasma_IgA_IgG_CD27,Plasma_IgA_IgG_IGLC1,B_CD34,Plasma_IgM_IgA_IgG,P-value,Correlation,RMSE
TCGA.AB.2815.03A,0,0,0,0,0,0.014053244924871,0.242283885330335,0,0.131158380995377,0,0.0983617792707709,0,0.0194843345206921,0.0263867688522758,0.0690777896848696,0.0161171953111573,0.141323065370334,0,0.0197758362602431,0.00769412128396635,0.00768492143906654,0.0221951694269948,0,0.00687262739947302,0.00228142208673721,0,0.010058510195417,0.0027537113088798,0,0,0,0.00556505880169494,0.00263741007155309,0,0.0018773366239199,0.00810364968206357,0,0.00487580182881461,0.00579424023750999,0,0,0,0.0090904024769,0.0117642516331385,0.0247153088999883,0,0,0,0.00670887309139392,0,0.0324039826316719,0.0101335251748853,0,0,0,0.00305092281637071,0.0126237269857679,0.011865430510626,0.000830696833512504,0,0.00222557618454177,0,0,0,0.00195619802934526,0,0.000617680617908284,0,0,0,0.00559716320693275,0,0.723950768466932,0.689876234817386
TCGA.AB.2877.03A,0,0.0210481743119482,0,0.0494543620060943,0,0.0846729620172759,0.0710322259340133,0,0.00675616485310426,0.0153055543375959,0,0,0,0.0692675832839413,0.0530476595399392,0.0132915345053524,0.0141593368069488,0,0.0147436483288932,0,0.00645361598001737,0.0114383519993689,0,0.0319897929054272,0.0157140241251363,0.0015423782520488,0.0376644255074043,0.00843879657985917,0.00948784912886279,0,0,0.0202465788643644,0.0280537770296863,0,0,0,0,0.00871217814692425,0.0339246959658843,0.00768285519153027,0,0,0,0,0.0302476945235449,0,0,0,6.38447175119874e-05,0,0.122186209451593,0.0188375329744914,0.00907597538615995,0.0547365304674713,0,0,0,0.00382938527137063,0,0.0175822646463751,0.0120428289724091,0,0,0,0,0.0190087284161818,0.0321069167650896,0,0,0.0461535628061799,0,0.042,0.0936614395165491,1.06618653660266
TCGA.AB.2939.03A,0,0.010352372011286,0,0.0441000933742261,0,0.0896936480451793,0.0600136225684541,0,0,0.0604535898963151,0,0,0.0106170500599617,0,0.0254178742066509,0.0495122056613907,0.109982726908156,0,0,0.0105472056907356,0,0.0141919029540786,0,0.0199568555527442,0,0,0.0168284248898933,0.0112288289534163,0,0,0.00305464643561646,0.0351948863324855,0.0269301726970971,0,0,0,0,0.0127036588536695,0.0234323116706848,0.0232959904982728,0.0160524927659719,0.00430653013502873,0,0.0424884223937149,0.00364469961005628,0,0.0458791932007428,0,0,0,0,0.00304782494140712,0.0775828678210578,0,0,0,0,0.0301136498672854,0.0851940492330312,0,0,0,0.00167676851403869,0,0.00883932359852532,0,0.0055994977164069,0,0.00406539961583404,0.000614124074152853,0.0133870892524321,0.0669999999999999,0.0660964650695764,1.0900019191685
TCGA.AB.2890.03A,0,0,0,0.139151742291849,0,0.0209102262033699,0.0653085149925802,0,0.016012141136643,0,0.0188586035193881,0.0219286511448055,0.00863954081457695,0.030349891041289,0.0250986735429036,0,0,0.00255931972699048,0.0105422953425947,0,0,0.00137761408709024,0,0,0,0,0.00348336690407319,0.00964953725909522,0,0,0.0494449789860396,0.0949548750924879,0,0,0,0,0.0263040704944937,0,0,0.0254989683987637,0.0393039578816119,0.00631775573953354,0.0282218061965195,0.0735354809573979,0,0.00244622829436063,0.0637335807314999,0.00892315157946163,0,0,0,0,0.0273009227587518,0,0.013422713722691,0.0375434609558799,0.0536054951865584,0.00230053212566895,0.0103217648135803,0,0.00435395665694977,0.00189312494450274,0,0,0.0145442564081245,0.0027674431828643,0.00266607492393563,0,0.00126895494476746,0,0.0354563270163061,0,0.518782077417484,0.85558210259012
TCGA.AB.2811.03B,0.000898658187228373,0,0.00420949752215619,0,0,0.0261003246145228,0.0640110316473123,0,0.103125995445446,0.0131964529572023,0,0.0137756054411625,0.0215757933589209,0.0755990394604091,0.0600747490610898,0.0137768052534977,0,0,0.056981604208331,0,0.00462039712908317,0,0,0.0210743769720703,0.0122469658306009,0,0.0121633386604287,0.00160224971530509,0.000983413460652396,0,0,0,0,0.024958048111437,0.00188367557825476,0,0,0.0130581514051021,3.69033023201202e-06,0.00620771272230332,0,0,0.0445765672424565,0.0268308285868265,0.0315328863387679,0,0,0,0,0,0.0785511067642647,0,0.00860369714183971,0.0431998735830096,0,0.0232121629848769,0,0,0.0503010173802733,0,0.0153306608476772,0,0,0,0.0093769366115632,0.0902133211120984,0.0152383710673531,0,0,0.00306313269418518,0.00784186057205893,0,0.608364517602488,0.800188680498662
TCGA.AB.2918.03A,0.00314964796802924,0,0,0.0431619592632609,0,0.115189675971798,0.0701170339724912,0,0.0814053116092242,0,0.0153610914005522,0,0.000142573829104765,0.0476489145287301,0.0560542486036146,0.00245032720067351,0.0601108285461494,0,0.0186963017262253,0.00767555800291094,0,0.00132502799239642,0,0.0248967857774709,0.00353772670701553,0,0.00904925966255825,0,0,0,0,0,0.0574931904046021,0.0217463960715644,0,0,0,0.00205769833462689,0.00610682944564545,0.000934252852390559,0,0,0.0381855055742127,0,0.016031345508674,0,0,0,0,0,0.0491831816829224,0.0338015072892879,0.00856863617548439,0.02542091858878,0,0,0.0124244068510239,0.0373262165219658,0.0686868679092645,0,0.0158831341213027,0,0,0,0.00825713066526304,0.00398752410695835,0.00788049817284036,0,0.00134161677356501,0.0104390909786613,0.0142717792087591,0.001,0.482676558850341,0.876084358750853
TCGA.AB.2898.03A,0,0.0389731165940645,0,0.10548731799646,0,0.0448180516205609,0.0708795603998847,0,0.0118882925793282,0,0.0406779136401034,0,0,0,0,0.0313882925651333,0.185085468622746,0,0.0218051195981592,0,0,0.0228731820507653,0,0,0,0,0.0180210771955035,0.00191000045666523,0,0,0,0.0499041779600323,0,0,0,0.0296051208965149,0,0,0.000335288851933776,0.021660760777542,0.0211066848252328,0,0.00272166408017743,0.0923529121596835,0.0395254880124934,0,0.0186633593028384,0,0.0153654911866516,0,0,0,0.0236632821134465,0,0,0.0320836392295135,0,0.00408309087849725,0,0,0,0,0,0.0172487468898924,0.00956058696007622,0.000430761205520279,0.00862585390680669,0,0,0,0.019255697443773,0.001,0.373740222129649,0.95528813372808
TCGA.AB.2908.03A,0,0.00683146815946826,0.000217757943707305,0.0339740753539181,0,0.0796144065946241,0.0108386010175724,0,0.0163995566500782,0,0,0.0090491898379689,0.0122527518946939,0.0213752666627634,0,0.0266671712625501,0.0399022534729903,0,0,0.000803972946863538,0.00491398088635754,0.00713871679624775,0,0,0,0,0.0160110164069826,0.00658062854758311,0,0,0.0287748789534763,0.0690241002550621,0,0,0,0.0387160557176285,0.0383013331673327,0,0.0063519406706947,0.0464080084102538,0.0311488074545425,0.0075894302602484,0,0.101394324179134,0.0354955610742816,0,0.0120604460702977,0,0,0,0.0360872568753591,0,0.0608030967928724,0,0,0.056095862963906,0,0,0,0,0.00296602669548635,0,0,0.00219526151477742,0.0349180470549584,0.00267319011768673,0.0436597288749562,0,0,0.00746798907261793,0.0452978393900578,0.001,0.412140008723205,0.912597459328903
TCGA.AB.2866.03A,0.0247734444993494,0.00859991396582397,0,0.0813178171725261,0,0.00683764236730528,0.0797575289354974,0,0.100327262273547,0,0.0308208218230936,0,0,0,0,0,0.196124483183596,0.00188650508455413,0.0601978712432807,0.0216896286827913,0,0.00721471434099439,0.000289330312016248,0.0255780037212961,0,0.00228294785887661,0.0136197319321648,0.00305437934670402,0,0,0.00540858505817983,0,0,0,0.00391337443973807,0.00425642497065095,0,0.0194487441739596,0,0,0,0,0.0373419682190786,0.025186254874095,0.0119543087127314,0.0014005475177439,0.00748064253684395,0,0.00640633584211972,0,0.0176231925930114,0.0381446776476098,0.0175530476701767,0.00296637288098377,0.00562546963939955,0.0294506419918257,0.0361727500334006,0,0,0,0.00598830850105168,0.00214582759494071,0,0,0.00694980061083288,0.0281945079307867,0,0,0.00159806377900315,0,0.0204181260384196,0,0.533789512229028,0.849763750272816
TCGA.AB.2842.03A,0.00922513369836835,0.00346049219675623,0,0.00145690320695534,0,0.0209926379537384,0.114446490009636,0,0.0565551607740787,0,0.0768155589813908,0,0,0,0,0.034273723133304,0.265619741025306,0,0.039806301515304,0.0284379992640357,0.00547931863808259,0.0323866650325955,0,0.0316096036879275,0.00844376464316042,0,0.0177361017931319,0.00271655339762576,0,0,0.010883724929541,0,0,0,0,0.0008064290507987,0,0.0116864302437299,0,0,0,0,0.0474195868257241,0.0272326106482082,0.0386095957952837,0,0.00495955922597245,0,0.00430568789713395,0,0.00339826925732123,0.0295190643930236,0.0174535435967463,0,0,0,0.000216154914271883,0.00672278596493902,0.0305033882875291,0,0,0,0,0,0.00155282322710178,0.00107316251020848,0.00753071470640943,0.00108564815393742,0,0,0.00557867142072281,0,0.634781070645613,0.772942739559552
TCGA.AB.2991.03A,0,0.000250299904426489,0,0.0577881977868951,0,0.0278977706288585,0.102663537985547,0,0.0132184666948927,0,0.0304214369503503,0,0.00557864711632804,0,0.00343113756715966,0.0282772187784934,0.184768504374641,0,0.0218023552493879,0.000662003419802548,0,0.026921060156468,0,0,0.0196877276230195,0,0.0246463681978256,0.013280037813864,0,0,0.00165496988511699,0.0501601212851689,0.0115493287314858,0,0,0.0282400050729419,0,0.00711480008628224,0.00644882985893097,0.0225654337702218,0.0155632974103399,0,0,0.0681869372612838,0.0575156097334722,0,0,0,0.0110624162272763,0,0.0390011308478726,0,0.0249891774536371,0,0,0.0306117445995801,0,0,0,0.00737794832971749,0.0007998538225098,0,0.00989228970629282,0.00121288984569395,0.0024524522682654,0.0258223892330555,0.0164836043228944,0,0,0,0,0.072,0.0631516170006867,1.10926207374041
TCGA.AB.2823.03A,0,0.0152630019132666,0,0.0816070853743274,0,0.00973472837615311,0,0,0.0409639589726346,0.0442287992402155,0,0,0,0.0524267643055705,0.0531267806087356,0.0227589707346441,0.0952963950334692,0.000280207858311754,0.0328764436375341,0,0.0202790213635017,0.015167856537697,0,0.0411682215201867,0.00188243503713969,0,0.0262349925485135,0.00704629759498488,0,0,0.008118480258013,0,0.0158880692332937,0,0,0,0.00127200755990646,0.0159468644800152,0.0183860275146869,0.0265347913478249,0,0,0.0111702551447549,0.000396360271131317,0.029287603108382,0.000752464709457763,0,0,0.0497722856458445,0,0.062715599808528,0.0224900939144607,0.0232592297239884,0,0,0,0,0.0548316896184486,0.0630088277278707,0.00582196204583747,0.0058820975114053,0,0,0.00475702564622502,0,0,0.0160972906291124,0,0,0.00326901344392671,0,0.12,0.0425977363363736,1.10801267802145
TCGA.AB.2910.03A,0,0.0109171928820268,0,0.0052814515893166,0,0.0610218186467877,0.0578317489862209,0,0.0053593390403439,0,0.0506057112043796,0,0,0,0.0157624346374566,0.0594767695390539,0.284228608823411,0,0.0364676764076245,0,0.012825234915579,0.0315295653100965,0,0.0044876079084197,0,0.00677569733603636,0.0287194536476552,0.00316734862379846,0.0216985566448092,0,0,0,0.0159026005769415,0,0,0.00925116802272011,0,0,0.00335725051614416,0,0,0,0,0.0273267869856257,0.0366688956384369,0,0,0,0.0239121947930441,0,0.0720094232063836,0.00269792879302944,0.0300841351120215,0,0,0.0438228386166619,0,0,0,0.00044055762688488,0.0036230517915543,0,0,0.00797324778961479,0.000813863666640558,0.0110755882263686,0.0148842524949117,0,0,0,0,0.001,0.417948369401528,0.935739460411032
TCGA.AB.2915.03A,0,0.0203503387304163,0,0.10746959458087,0,0.017939090048154,0.157769074786613,0,0.0877909981663812,0,0.060244110639234,0,0.0551588352094672,0.00421396903999788,0,0.0167205060825137,0.00595062590281841,0,0.00923459298627432,0.021200353438334,0,0,0.000523449607567264,0,0.024014490763094,0,0,0,0.00091805788879604,0,0.0202035506696435,0.0381766670927015,0.00393994889347379,0,0,0,0.00303224714303385,0.00752696316365806,0,0.0204510958958455,0.0188040945325468,0.00319796427307926,0.0189010544915596,0.0582045963575826,0.00322222712985393,0,0.017314078197044,0,0,0,0,0,0.0358849853701815,0,0.0199404953963775,0.0338272977869961,0.0198308675124126,0,0,0,0.00147570450146705,0,0,0,0.0107811422831434,0.0384981303068394,0,0,0,0,0.0372888011320292,0,0.625824647346549,0.783721327557246
TCGA.AB.2977.03B,0.00374128769270623,0.0158163857975597,0,0,0,0.0179383641482966,0.0580936324250515,0,0.0966328157923935,0.0674062847212783,0.0135573846350531,0,0.0408426269465494,0.0181665879874592,0,0.0025630259996845,0.0574332354899463,0,0.0508107901024714,0.0458610756427626,0,0,0,0.00275470948941266,0,0,0.00971837220702621,0.00771162928794584,0,0,0.00710875439102128,0.00988535684594653,0,0.00903707321903696,0,0,0.00704173180565349,0.00620402303069049,0,0.0233825091357822,0.0119890368268477,0,0,0.052855922260642,0.026284559527279,0,0.0287988546941075,0,0,0,0.0543979200230368,0,0.0389418905070448,0.00995736266988021,0,0.0483288433629304,0.00823414653329752,0,0,0,0.0061476302935299,0.00282463541915572,0,0,0.00704689274132981,0.104914415126096,0.00580993667879197,0,0.000596702258907351,0.0105260569196584,0.0106375373637373,0,0.579112707738088,0.818998732941599
TCGA.AB.2912.03A,0,0,0,0.0806771064709504,0,0.0231197862179129,0.187115436350268,0,0.0488195232015953,0,0.104473524998084,0,0,0.00782307509356124,0.0232718193356101,0.0114131216809922,0.129541691810203,0,0.017088376762779,0.0372085402000415,0.00409931733785173,0.0588644574755017,0,0.0160378398705872,0,0.00778400513804943,0.00853266816256495,0,0,0.00150598362508178,0,0.0172637007445992,0,0,0.00659300373724765,0.0185374581772148,0,0.00385862286057629,0.00434442347770141,0,0,0,0.0208432052559253,0,0.0150695083409245,0,0,0,0.0139966226015775,0,0.0193852963460475,0.0298676242267096,0,0,0,0.00904850695308771,0,0.0405594940275223,0.00422806273092006,0,0.00636959706167245,0,0,0,0.00734028732069039,0,0,0,0,0,0.0153183124059497,0,0.643967565230797,0.764660424970976
TCGA.AB.2943.03A,0,0.00869775433526896,0.0023721552871164,0.0625494838185307,0,0.0735755236291497,0,0,0.0245886625845206,0,0.0178627814791252,0.00410430990116121,0.047929222712891,0.00911423587644113,0,0.0128720557481628,0.0935313471958812,0,0,0,0,0.024198098138419,0.00353365107462218,0,0,0,0.0146871451927879,0.00905299870431085,0,0,0.0320360181471954,0.0669738277062845,0.000490651594555558,0,0,0.0270485836245801,0.0169919898506116,0,0.00264377360250872,0.0256631877738744,0.0565180348751937,0,0,0.117508695153786,0.057852945857202,0,0.0127333867192712,0,0.0060855718188831,0,0.0135504586888695,0,0.0273509309520126,0,0,0.0376713590709941,0.0190889981004428,0,0,0,0.000788781162641517,0,0,9.3451034356551e-05,0.0151505825341482,0.0127316158760708,0.0038541465343095,0,0,0,0.0385035836438188,0.005,0.285598754899907,0.975459647541961
TCGA.AB.2881.03A,0.0289041990577631,0,0,0.0196688526236899,0,0.0299687983197185,0.0793083763003332,0,0.0805473725589764,0,0.0271299274862575,0,0.0391723379897064,0.0512772925273965,0.0498640130133607,0,0.0825169207225341,0,0.0155026255258068,0.0112470909515978,0.000389931707780338,0,0,0.0213107681764061,0,0,0.0145152594194386,0.00579885054070933,0,0,0.00715482352905591,0.0239414599070797,0.0206077191569758,0.0158849207191831,0,0,0,0.0222531824094923,0.00195501460773451,0.00952675455477275,0,0,0.0371747135062982,0,0,0,0,0,0.0132578146828651,0,0.0135893791145407,0.00738895504580732,0.0264280309134365,0.0232561209648185,0.00296050451057863,0.0482807290914344,0.0437615934002023,0.00155215607779111,0.0144150118566999,0,0.0196177096018232,0,0,0,0.0123821812810724,0.0425322034499967,0.013257253388699,0,0.0013315809778787,0,0.020367570330288,0.001,0.462280718908607,0.891301632256407
TCGA.AB.2988.03B,0.0166925362917713,0,0,0.0395110569959999,0,0.128988859229334,0,0,0.119602671918904,0,0,0.0141866032542407,0,0.00926642919480992,0.0674485534122029,0.00662064085154684,0,0,0.0054611716100941,0.041127492796031,0,0.086586155031,0,0.0231416774480914,0.00572656846628048,0.0128460945852204,0,0,0,0,0,0,0.00530727853418907,0.00390232922286739,0.0114875302869531,0,0,0.00873372954665634,0.00628137794708918,0.0138585361898322,0,0.000431446805495564,0.0365314186421719,0,0,0,0,0,0,0,0.0262738155140061,0.0503862846834617,0.0268423578090015,0.0334028793228348,0,0,0.0245254164050661,0.0397334672137728,0.0548222572877728,0,0.0236299769968046,0,0,0,0.00200893141215978,0,0.00638151362079898,0.00161075655822254,0,0.0356873377534832,0.0109548471618329,0.002,0.355351860125936,0.94042467591589
TCGA.AB.3000.03A,0.000461590006673555,0,0,0.0774925343448189,0,0.111054536419046,0,0.00153733300742896,0.126143006802294,0,0.0256134768003546,0,0.0856762811798818,0,0,0.00277442915421323,0.113620606028185,0,0.00706379567212976,0,0,0.0240690477687553,0,0,0,0.014540574613345,0.00762499940079806,0,0.00283492708987073,0,0.0031703869577168,0.0302862965262015,0.0187788500367259,0,0,0.00826848612479208,0,0,0,0.0390345578336585,0.00849279762266656,0,0.0127185544743934,0.0350696285378551,0.0275257434179804,0,0.0427022675115009,0,0,0,0,0,0.0207788988220723,0,0,0.0388911063511121,0.0376437303748057,0.00401094422214993,0,0,0.0107275325132171,0,0,0,0.0031314428171451,0.0361172799872753,0.0141586454996288,0,0,0.000569066613509132,0.00741664546779762,0.00900000000000001,0.18081412849772,1.03928704184947
TCGA.AB.2948.03A,0.0156132583559753,0,0,0.185233828340453,0,0.0128963913915249,0.156319679881667,0,0.112743355189788,0,0.0752500555783374,0,0,0,0,0.0316563813079518,0.0710318548309363,0,0.0288447092674994,0.00923227863138709,0,0.0157983926286392,0.00187746357602553,0,0,0,0.0110649023049056,0.00434734692176475,0,0,0,0.01347221727522,0,0,0.000663969928781153,0.0192827612197519,0,0,0,0.00687032148412359,0.0185697940683491,0,0,0.0482237200779058,0.0287143678696849,0,0.0143255202727846,0,0.00597506244558429,0,0.0216898017335666,0,0.00484488657407656,0,0,0.0378571326284864,0.00725014208689478,0,0,0,0.00178330315586567,0,0,0,0.00792324075370458,0.0147656189363833,0.00336015207848788,0,0,0,0.0125180892034928,0,0.63698223602009,0.770487641268648
TCGA.AB.2895.03A,0,0.00623405995002638,0.00365089262245282,0.045368589009154,0,0.105725860947138,0,0,0.053060919880676,0.00241501098392557,0,0,0,0.0307648086937328,0.0621012322573189,0.00554174255718436,0,0,0.00884898722503882,0.0091219569108781,0,0,0,0.0458900046771004,0.00664021445112878,0,0.00782074601204459,0.0108134957788127,0,0,0,0,0.0367267061048116,0.0440363344103209,0.00588295086071246,0,0,0.041758761911986,0.0283313182405067,0.0178951137521733,0.00114498933329646,0.0178225516159041,0.00481851532155031,0,0.00190365432358294,0,0,0,0,0,0.00925277204412735,0.0581510782924572,0.0498122169790842,0.01344285215216,0.0242326368612986,0,0.0122248707770037,0.00375550108651149,0.0821358823919853,0,0.0306096242283131,0,0,0,0.000868916869843367,0.0422107438089788,0.0309323961282236,0,0.000414586747855481,0.0376365038007012,0,0.005,0.294216842217337,0.966439432250351
TCGA.AB.2931.03A,0.0202067991301229,0.00460213986407383,0,0.0199826900008421,0,0.10779826233461,0.0108549944704544,0,0.0800208193066436,0,0,0,0,0.0467552049694801,0.0591825979385644,0.00393105156360771,0,0,0.0114466823547783,0.0245355080451308,0,0.00912786656684239,0,0.0454119976684407,0,0,0.000360005815516775,0,0,0,0.00745936785476096,0,0.0275389333277821,0.016969078238992,0.0108982596575103,0,0,0.0146884524867766,0.00843464431504711,0.0176765492459331,0,0,0.0382545395767869,0,0,0,0,0,0,0,0.033274225980522,0.0610293945438561,0.0411670799583427,0.0237482970668692,0,0,0.0409908229243637,0.0252521201649547,0.07232664929995,0,0.0191694214525618,0,0,0,0.00634162179920443,0.0138029436043126,0.0111321978754175,0,0.00629724742314587,0.0547462339338768,0.00458529923992508,0.005,0.293708564279207,0.969888863140689
TCGA.AB.2956.03A,0.0519602218947676,0.00030732276242764,0,0,0,0.0060539080288164,0.117236135526536,0,0.0515432649786586,0,0,0.0926341398821812,0.0839761655619981,0.168174081157724,0.0652189557432699,0.0394944957286161,0,0,0.0110407379326478,0,0.00663491994961085,0.0107363297425238,0,0.00712118050901198,0,0,0.00789991022414982,0,0.0054396516638592,0,0.0126910021141866,0.0045683127796257,0.0241011544171373,0,0,0,0,0,0.00116375713348442,0,0,0,0,0.0206369016581844,0.0264831413527551,0,0,0,0.015156526929132,0,0.0560899684894169,0.00678035450644937,0.0100661502733736,0,0,0,0,0.0206444329396465,0.0545100984585499,0.00168101055133745,0.00233678514069932,0,0.0118027471420455,0,0,0,0.00492547346493576,0,0.000730472015786874,0.000160289346453506,0,0,0.669812541497849,0.742460939523078
TCGA.AB.2936.03A,0,0.00170498829824555,0.0141383148826355,0.0688134484894513,0,0.101008429063292,0.0428719637396918,0.003553237020162,0.0418630965356595,0,0.00547312853239165,0.0450003926432087,0.0137680211613211,0.0251264124896914,0,0.00439329594604818,0,0,0.00479741098176059,0,0,0.0381464416761809,0.0161367876621572,0,0,0,0,0,0.00350531922612612,0,0.0326626488992078,0.0393055921940596,0,0,0,0.0137467822438299,0.015870988364752,0,0,0.0824547755500963,0.0417841433045586,0.011400964531532,0,0.0320616130001568,0.0407868005690196,0,0.0207063931066014,0.0101535340793863,0,0,0,0,0.0565094596612768,0,0,0.0420125548446905,0.0109398695570208,0,0.0412753957932323,0,0,0.000144702708013387,0,0,0.0235058487306222,0,0.00267602574999117,0,0,0,0.0517012187639287,0.003,0.328027210921642,0.952443046060381
TCGA.AB.2934.03A,0.0110386601166241,0,0,0.104660178056661,0,0.012584174780498,0.0947712156436718,0,0.0390361574029685,0,0.0606542287289208,0.0674463070478446,0.0936746881810449,0.0501385263688861,0.054247940161651,0,0,0.0093309519872902,0,0,0.00737324333063074,0.00492479774859735,0,0,0,0,0.0199055519997473,0.00477257137867459,0,0.00154013463213961,0.0123492462830306,0.0460723669471015,0,0,0,0.0153863621585012,0,0,0.00243118593969948,0.00933479755905356,0.00917361868388468,0,0,0.049385732056405,0.00301498264409907,0,0,0,0,0,0.0464500660408252,0,0.00399787554040868,0,0.0135271468897023,0.0465920478932118,0.042982494905555,0.0275253038931881,0,0,0.018760187173,0,0,0,0.00291943349939542,0,0,0,0,0.000959691750998393,0.013038132576089,0,0.712735247078462,0.708620796566731
TCGA.AB.2914.03A,0,0,0,0.0211884285626494,0,0.0717078362893245,0.109420735752019,0,0.0898114294489119,0,0.0420661939448616,0,0.00409969567027107,0.00409977159112447,0.0497213493738111,0.0159083982160837,0.156247502011739,0,0.0174701796178605,0.0419799539892938,0.0109169574360646,0.0130791270010793,0,0.0138207986977519,0,0.000334880448553761,0.00712899288397815,0,0,0.000456957305170213,0,0.00963461126642806,0.0175512423592146,0,0.00122212510916842,0.000286932335993203,0,0.0161167916695925,0.00680971602565983,0.00868224213388873,0,0,0.0197416203062522,0,0.0225866149930071,0,0,0,0.0163427142820248,0,0,0.0384019074158604,0.00940625751261211,0,0.0307100751725581,0,0,0.0233137196389914,0.071316184114149,0,0.0100615085846258,0,0,0,0.00424824924633021,0,0,0,0.00484332320200557,0.0109315577372074,0.00833341865388219,0,0.51485436165668,0.861709883451014
TCGA.AB.2992.03A,0,0.00132299503835391,0,0.144356854072999,0,0.0207785985745448,0.162400498769179,0,0.011373017674974,0,0.0482176574260993,0,0,0.0152918819803261,0,0.0329133762094622,0.110690014423267,0,0.0208377770977619,0.0192709600642589,0,0.0286619041430191,0,5.08580621751464e-05,0.000440894516445956,0,0.0184604485179643,0.00651248484833522,0,0,0.00580113872338383,0.0210261342576297,0,0,0,0.0256581966454298,0,0,0,0,0.0117098974125048,0,0.0291126092656355,0.0793175354879347,0.0262688857880989,0.00195713944805614,0.0157828300003349,0,0.00746191312847931,0,0,0,0.0210118449218231,0,0,0.0259717225184777,0,0.0182851148510444,0,0,0,0,0,0.0140582068486955,0.0189165960282019,0,0,0,0,0,0.0360800132551041,0,0.537667634109501,0.844793357924329
TCGA.AB.2869.03A,0.030539977880407,0.0114069773123125,0,0.0479665744673505,0,0.123197905980527,0,0,0.0327179997443064,0,0.0131415760587608,0,0,0.0386861187550247,0.0461644894349506,0,0,0,0.00452312874107587,0.00320982473009585,0,0.030507008242302,0,0.0611390023360945,0,0,0.01875990733475,0,0,0,0,0,0.0443797443499308,0.00895805596658292,0,0,0,0.012628888759029,0.0167163888746599,0.0318264820022272,0,0,0.0161592689529778,0,0.013753511557605,0,0.00308925500182523,0,0.00223275499618978,0,0.0133567543872154,0.0475135349679586,0.0309322039785405,0.00135438415851165,0.0130791392905865,0,0.00434729576710576,0.0510526108877153,0.105720585528587,0,0.0227031755866222,0,0,0,0.0153965169076787,0,0.018633388088499,0,0.00272291058814318,0.0235775719448652,0.0379050864389861,0.00600000000000001,0.271902382755481,0.981392512246549
TCGA.AB.2946.03A,0,0,0,0.0763027505067863,0,0.0403862459305697,0.107452138013081,0,0.068277715764211,0,0.0392047714379045,0,0.0256813432684062,0,0.0228648661380755,0.0376538463043669,0.0642940811851552,0,0.0193169425413569,0.00456474383887686,0,0.0053119898911715,0,0,0.0111298249031077,0,0.0188182875920762,0.00856240083768319,0,0,0.0109613845162572,0.0379504227224093,0.0215922899852126,0,0,0.0294100977076862,0,0,0,0.0267343034602463,0,0,0.0298484127715053,0.0507800163881786,0.0623863803961271,0,0.0189199177311438,0,0,0,0.0429328638302865,0,0.0048722002382581,0,0,0.00863987713908723,0,0.0228346602874047,0.0381438138304507,0,0.012593544966339,0,0,0,0.00993325699175582,0,0,0,0,0.00215600604935684,0.019488602835466,0.001,0.462246988933586,0.888593123080241
TCGA.AB.2894.03A,0.0030394397351926,0.00576010381545679,0,0.0696640456820484,0,0.0703659978160736,0,0,0.0949078414913365,0,0,0.0434048125564679,0,0,0.0380426541180546,0,0,0,0,0.00910461693354841,0,0.0145676701149263,0.00337643851349759,0,0,0,0.00477045505530874,0,0.00618252874408684,0,0.026527463314108,0.0508532115589977,0.0288597566919837,0.0303350651130537,0.00382101464033702,0.00132582700901511,0,0,0.01392299795047,0.0339633774575724,0,0,0.0173189695366817,0.0289215606634233,0.0255804006328916,0,0.0329085287379239,0,0,0,0.0235153564301323,0,0.00499917926371571,0,0.0447500870350419,0,0.0220248621905879,0.0380249227025303,0.102954759479438,0,0.0422527228146837,0.00458729430413657,0,0,0.0150430909521454,0,0.00572975892601423,0,0.00230280378335279,0.00674808015589868,0.0295423040798661,0.001,0.489002025053162,0.871979897936913
